"product_id","product_handle","name_of_customer","email","rating","title","review","date_of_review","link_of_img_1","link_of_img_2","link_of_img_3","link_of_img_4","link_of_img_5","reply"
"1000000611225890","buudy-led-mask","Hannah Bell","ali_review_1679049156@example.com","5","Obsessed with this mask!","Super easy to use. It really helps with improves overall skin texture and evens skin tone and fades dark spots and reduces acne breakouts. The 3-minute daily sessions are perfect for my schedule. You won't regret buying it.","2026-03-24 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Anna Mitchell","ali_review_1679049156@example.com","5","Better than expected","Absolutely love. It really promotes a healthy, glowing complexion. I especially love how lightweight and portable it is. Definitely a game-changer for my skincare.","2026-03-24 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Jeffrey Parker","ali_review_1679049156@example.com","5","Professional results at home","Highly recommend. It really helps with clears and prevents acne and detoxifies skin and cleanses my skin. I especially love the long-lasting 1500mAh battery. It's Health Canada approved which gives me so much peace of mind. This mask is amazing value at $399 but if you can get it for $199 don't even think twice! A true skincare essential.","2026-03-23 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","David Miller","ali_review_1679049156@example.com","5","Worth every penny","Visible difference. It really helps with boosts skin radiance and firms and tightens skin. I especially love the 4 adjustable intensity levels. The 3-minute daily sessions are perfect for my schedule. A true skincare essential.","2026-03-23 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Sharon Campbell","ali_review_1679049156@example.com","5","Fantastic device","Highly recommend. It really clears and prevents acne. I especially love the sleek premium travel box. Couldn't be happier.","2026-03-23 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","William Martinez","ali_review_1679049156@example.com","5","Fantastic device","My skin has never looked better. It really helps with reduces acne breakouts and clears and prevents acne. I especially love the automatic 3-minute daily treatment. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. Definitely a game-changer for my skincare.","2026-03-23 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Jason Phillips","ali_review_1679049156@example.com","5","Perfect for my routine","Best purchase ever. It really clears and prevents acne. I especially love the Yellow (590nm) light for balancing skin texture. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. Highly recommend this product.","2026-03-23 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Megan Murphy","ali_review_1679049156@example.com","5","Visible difference","Life-changing. It really helps with cleanses my skin and addresses sun damage. I especially love the Blue (415nm) light for targeting acne. The 3-minute daily sessions are perfect for my schedule. This mask is amazing value at $399 but if you can get it for $199 don't even think twice! A true skincare essential.","2026-03-22 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Michelle Carter","ali_review_1679049156@example.com","5","Skin transformation!","Fantastic. It really reduces acne breakouts. I especially love the Green (525nm) light for dark spots. The 3-minute daily sessions are perfect for my schedule. My skin feels amazing.","2026-03-22 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Brian Adams","ali_review_1679049156@example.com","5","Highly recommend","Completely blown away. It really helps with calms redness and reduces inflammation and firms and tightens skin. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. Even at $399 this mask is a steal for the professional results it delivers. So happy I got it on sale for $199! You won't regret buying it.","2026-03-22 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Susan Taylor","ali_review_1679049156@example.com","5","Visible difference","Game changer. It really helps with lifts and firms sagging skin and reduces fine lines and wrinkles. I especially love the 3 free gifts included. The 3-minute daily sessions are perfect for my schedule. You won't regret buying it.","2026-03-22 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Shirley Carter","ali_review_1679049156@example.com","5","So easy to use","Fantastic. It really promotes a healthy, glowing complexion. I especially love the 192 precision LEDs. It's Health Canada approved which gives me so much peace of mind. Highly recommend this product.","2026-03-22 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Victoria Stewart","ali_review_1679049156@example.com","5","My skin feels great","Incredibly effective. It really helps with calms redness and reduces inflammation and reduces redness and irritation. I especially love the comfortable cordless design. It's Health Canada approved which gives me so much peace of mind. Highly recommend this product.","2026-03-21 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Ashley Young","ali_review_1679049156@example.com","5","Game changer","Super easy to use. It really helps with firms and tightens skin and cleanses my skin. I especially love the automatic 3-minute daily treatment. This mask is everything I hoped for and more!","2026-03-21 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Joseph Anderson","ali_review_1679049156@example.com","5","Couldn't be happier with this!","So impressed with. It really improves overall skin texture. I especially love the Green (525nm) light for dark spots. It's Health Canada approved which gives me so much peace of mind. Highly recommend this product.","2026-03-21 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","William Martinez","ali_review_1679049156@example.com","5","My skin feels great","Absolutely love. It really reduces pore size. The 3-minute daily sessions are perfect for my schedule. Couldn't be happier.","2026-03-21 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Robert Garcia","ali_review_1679049156@example.com","5","My skin feels great","Delighted with. It really helps with firms and tightens skin and assists with anti-aging. I especially love the Buudy Glow Coach AI app for tracking sessions. The 3-minute daily sessions are perfect for my schedule. A true skincare essential.","2026-03-21 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Lauren Reed","ali_review_1679049156@example.com","5","Better than expected","Beyond my expectations. It really stimulates collagen production. I especially love the automatic 3-minute daily treatment. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. The quality justifies the $399 price tag but the $199 sale makes it an absolute must-buy. You won't regret buying it.","2026-03-20 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Brenda Scott","ali_review_1679049156@example.com","5","Glowing skin!","Absolutely love. It really improves overall skin texture. I especially love the Red (633nm) light for anti-aging. Definitely a game-changer for my skincare.","2026-03-20 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Sarah Wilson","ali_review_1679049156@example.com","5","Skin transformation!","Visible difference. It really helps with stimulates collagen production and speeds up skin metabolism and reduces fine lines and wrinkles. I especially love the ease of use with tap technology. The 3-minute daily sessions are perfect for my schedule. My friend paid $399 for hers and raves about it. I got mine for $199 and feel like I won the lottery! Definitely a game-changer for my skincare.","2026-03-20 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Janet Parker","ali_review_1679049156@example.com","5","Amazing results!","My skin has never looked better. It really helps with clears and prevents acne and addresses sun damage. I especially love the professional-grade science-backed technology. You won't regret buying it.","2026-03-20 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Kevin Roberts","ali_review_1679049156@example.com","5","A real beauty essential","Worth every penny. It really helps with boosts skin radiance and evens skin tone and fades dark spots. I especially love the Yellow (590nm) light for balancing skin texture. A true skincare essential.","2026-03-20 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Hannah Bell","ali_review_1679049156@example.com","5","Obsessed with this mask!","So glad i bought this. It really helps with cleanses my skin and aids in healing. I especially love the long-lasting 1500mAh battery. It's Health Canada approved which gives me so much peace of mind. You won't regret buying it.","2026-03-19 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Donald Lewis","ali_review_1679049156@example.com","5","Excellent quality","Delighted with. It really helps with improves skin elasticity and stimulates collagen production and addresses sun damage. I especially love the Buudy Glow Coach AI app for tracking sessions. It's a fantastic addition to my routine.","2026-03-19 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Michelle Carter","ali_review_1679049120@example.com","5","Obsessed with this mask!","Super easy to use. It really helps with clears and prevents acne and calms redness and reduces inflammation and detoxifies skin. I especially love the included safety eye support. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. A true skincare essential.","2026-03-19 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Joyce Edwards","ali_review_1679049120@example.com","5","Perfect for my routine","Life-changing. It really reduces redness and irritation. I especially love the 3 free gifts included. The 3-minute daily sessions are perfect for my schedule. So glad I invested in this.","2026-03-19 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Laura Evans","ali_review_1679049120@example.com","5","Glowing skin!","Super easy to use. It really speeds up skin metabolism. I especially love how lightweight and portable it is. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. Couldn't be happier.","2026-03-19 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Kevin Roberts","ali_review_1679049120@example.com","5","My skin feels great","My skin has never looked better. It really detoxifies skin. I especially love the automatic 3-minute daily treatment. The 3-minute daily sessions are perfect for my schedule. A true skincare essential.","2026-03-18 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Victoria Stewart","ali_review_1679049120@example.com","5","Best skincare purchase","Worth every penny. It really helps with minimizes wrinkles and lines and improves skin elasticity. I especially love the sleek premium travel box. It's Health Canada approved which gives me so much peace of mind. I'd pay $399 for this mask but getting it for $199 with the free gifts was an absolute steal! My skin feels amazing.","2026-03-18 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Christine Turner","ali_review_1679049120@example.com","5","Amazing results!","Visible difference. It really helps with promotes a healthy, glowing complexion and minimizes wrinkles and lines. I especially love the 4 adjustable intensity levels. Couldn't be happier.","2026-03-18 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Maria Rodriguez","ali_review_1679049120@example.com","3","Misleading claims!","I expected instant results after one use but it takes time. They should make it clearer that it's not a magic solution. Feeling ripped off!","2026-03-18 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Diane Collins","ali_review_1679049120@example.com","5","A real beauty essential","Delighted with. It really speeds up skin metabolism. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. I was hesitant about the $399 price but after seeing the results I would have paid more. Getting it for $199 was a bonus! Highly recommend this product.","2026-03-18 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Jennifer Jones","ali_review_1679049120@example.com","5","Obsessed with this mask!","Amazing. It really helps with addresses sun damage and lifts and firms sagging skin. I especially love the 8 light modes including 830nm near-infrared. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. This mask is everything I hoped for and more!","2026-03-17 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Maria Rodriguez","ali_review_1679049120@example.com","5","My secret to clear skin","Amazing. It really reduces redness and irritation. I especially love the 192 precision LEDs. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. I'd pay $399 for this mask but getting it for $199 with the free gifts was an absolute steal! Couldn't be happier.","2026-03-17 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Jeffrey Parker","ali_review_1679049120@example.com","5","My skin feels great","Highly recommend. It really helps with reduces pore size and promotes a healthy, glowing complexion and calms redness and reduces inflammation. I especially love the included safety eye support. It's Health Canada approved which gives me so much peace of mind. This mask is everything I hoped for and more!","2026-03-17 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Elizabeth Gonzalez","ali_review_1679049120@example.com","5","Great for my skin","Game changer. It really helps with cleanses my skin and stimulates collagen production. I especially love the ease of use with tap technology. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. Definitely a game-changer for my skincare.","2026-03-17 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Joyce Edwards","ali_review_1679049120@example.com","5","Absolutely brilliant!","Game changer. It really promotes a healthy, glowing complexion. I especially love the included safety eye support. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. A true skincare essential.","2026-03-17 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Mark Robinson","ali_review_1679049120@example.com","5","Worth every penny","Excellent quality. It really helps with clears and prevents acne and boosts skin radiance and promotes a healthy, glowing complexion. I especially love the ease of use with tap technology. It's Health Canada approved which gives me so much peace of mind. A true skincare essential.","2026-03-16 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Carol Baker","ali_review_1679049120@example.com","5","Love my Buudy mask","My new favorite. It really helps with boosts skin radiance and speeds up skin metabolism and evens skin tone and fades dark spots. I especially love how lightweight and portable it is. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. This mask is everything I hoped for and more!","2026-03-16 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Donald Lewis","ali_review_1679049120@example.com","5","So easy to use","Best purchase ever. It really helps with reduces acne breakouts and reduces fine lines and wrinkles and aids in healing. I especially love the included safety eye support. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. This mask is everything I hoped for and more!","2026-03-16 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Deborah Wright","ali_review_1679049120@example.com","5","Finally something that works!","Fantastic. It really helps with stimulates collagen production and improves overall skin texture. I especially love the professional-grade science-backed technology. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. It's a fantastic addition to my routine.","2026-03-16 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Kimberly Green","ali_review_1679049120@example.com","5","Worth every penny","Beyond my expectations. It really helps with speeds up skin metabolism and improves overall skin texture. I especially love the ease of use with tap technology. It's Health Canada approved which gives me so much peace of mind. Highly recommend this product.","2026-03-16 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Sharon Campbell","ali_review_1679049120@example.com","5","A real beauty essential","Visible difference. It really helps with minimizes wrinkles and lines and firms and tightens skin. I especially love the long-lasting 1500mAh battery. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. You won't regret buying it.","2026-03-15 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Carolyn Evans","ali_review_1679049120@example.com","5","So easy to use","Best purchase ever. It really minimizes wrinkles and lines. I especially love the ease of use with tap technology. The 3-minute daily sessions are perfect for my schedule. This mask is everything I hoped for and more!","2026-03-15 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Ronald Nelson","ali_review_1679049088@example.com","5","A real beauty essential","Delighted with. It really helps with evens skin tone and fades dark spots and clears and prevents acne. The 3-minute daily sessions are perfect for my schedule. My friend paid $399 for hers and raves about it. I got mine for $199 and feel like I won the lottery! This mask is everything I hoped for and more!","2026-03-15 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Mark Robinson","ali_review_1679049088@example.com","5","So easy to use","Worth every penny. It really helps with cleanses my skin and stimulates collagen production. I especially love the comfortable cordless design. The 3-minute daily sessions are perfect for my schedule. I'd pay $399 for this mask but getting it for $199 with the free gifts was an absolute steal! You won't regret buying it.","2026-03-15 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Carolyn Evans","ali_review_1679049088@example.com","5","Worth every penny","Excellent quality. It really helps with reduces pore size and clears and prevents acne. So glad I invested in this.","2026-03-15 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Maria Rodriguez","ali_review_1679049088@example.com","5","Fantastic device","Highly recommend. It really helps with firms and tightens skin and addresses sun damage. I especially love the 4 adjustable intensity levels. It's Health Canada approved which gives me so much peace of mind. Definitely a game-changer for my skincare.","2026-03-14 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Andrea Cook","ali_review_1679049088@example.com","5","Highly recommend","Can't live without it. It really helps with lifts and firms sagging skin and calms redness and reduces inflammation and promotes a healthy, glowing complexion. I especially love the Green (525nm) light for dark spots. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. Highly recommend this product.","2026-03-14 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Donna Wright","ali_review_1679049088@example.com","5","My secret to clear skin","Life-changing. It really reduces acne breakouts. I especially love how lightweight and portable it is. The 3-minute daily sessions are perfect for my schedule. It's a fantastic addition to my routine.","2026-03-14 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Kelly Morris","ali_review_1679049088@example.com","5","Highly recommend","Game changer. It really aids in healing. I especially love how lightweight and portable it is. The 3-minute daily sessions are perfect for my schedule. It's Health Canada approved which gives me so much peace of mind. It's a fantastic addition to my routine.","2026-03-14 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Kathleen Baker","ali_review_1679049088@example.com","5","Fantastic device","Super easy to use. It really reduces fine lines and wrinkles. I especially love the Green (525nm) light for dark spots. The 3-minute daily sessions are perfect for my schedule. It's a fantastic addition to my routine.","2026-03-14 00:00:00 +0000 UTC","","","","","",""
"1000000611225890","buudy-led-mask","Margaret Thomas","ali_review_1679049088@example.com","5","A real beauty essential","Completely blown away. It really helps with promotes a healthy, glowing complexion and stimulates collagen production. I especially love the 192 precision LEDs. It's Health Canada approved which gives me so much peace of mind. You won't regret buying it.","2026-03-13 00:00:00 +0000 UTC","","","","","",""
